Structure ID,Cluster,Column,Postion,Size,Structure,Status,Time,Days,Date,,,,,,,,,,,,,
Mod O,1,1,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,1,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,1,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,1,5,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,2,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,2,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,2,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,2,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,2,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,3,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,3,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,3,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,3,5,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,4,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,4,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,4,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,4,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,4,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,5,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,5,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,5,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,5,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,5,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,1,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,1,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,1,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,1,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,2,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,2,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,2,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,2,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,2,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,3,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,3,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,3,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,3,5,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,4,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,4,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,4,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,4,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,4,5,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,5,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,5,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,5,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,5,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,2,5,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,1,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,1,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,1,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,1,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,1,5,Small,Module,1,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,2,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,2,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,2,4,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,2,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,3,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,3,2,Small,Module,1,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,3,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,3,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,3,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,4,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,4,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,4,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,4,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,4,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,5,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,5,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,5,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,5,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,3,5,5,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,1,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,1,2,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,1,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,1,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,1,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,2,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,2,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,2,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,2,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,2,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,3,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,3,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,3,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,3,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,3,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,4,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,4,2,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,4,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,4,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,4,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,5,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,5,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,5,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,4,5,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,1,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,1,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,1,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,1,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,1,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,2,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,2,2,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,2,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,2,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,2,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,3,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,3,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,3,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,3,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,3,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,4,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,4,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,4,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,4,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,4,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,5,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,5,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,5,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,5,5,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,1,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,1,2,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,1,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,1,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,1,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,2,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,2,2,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,2,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,2,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,2,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,3,1,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,3,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,3,3,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,3,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,3,5,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,4,1,Small,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,4,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,4,3,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,4,4,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,4,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,5,1,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,5,2,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,5,3,Medium,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,5,4,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,6,5,5,Large,Module,0,2,30,3/14/2023,,,,,,,,,,,,,
Mod O,1,1,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,1,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,1,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,1,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,1,5,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,2,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,2,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,2,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,2,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,2,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,3,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,3,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,3,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,3,5,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,4,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,4,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,4,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,4,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,4,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,5,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,5,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,5,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,5,4,Small,Module,1,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,5,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,1,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,1,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,1,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,1,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,2,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,2,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,2,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,2,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,2,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,3,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,3,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,3,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,3,5,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,4,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,4,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,4,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,4,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,4,5,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,5,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,5,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,5,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,5,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,2,5,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,1,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,1,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,1,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,1,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,2,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,2,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,2,4,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,2,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,3,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,3,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,3,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,3,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,4,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,4,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,4,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,4,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,4,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,5,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,5,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,5,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,5,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,3,5,5,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,1,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,1,2,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,1,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,1,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,1,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,2,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,2,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,2,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,2,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,2,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,3,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,3,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,3,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,3,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,3,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,4,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,4,2,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,4,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,4,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,4,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,5,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,5,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,5,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,4,5,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,1,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,1,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,1,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,1,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,1,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,2,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,2,2,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,2,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,2,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,2,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,3,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,3,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,3,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,3,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,3,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,4,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,4,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,4,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,4,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,4,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,5,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,5,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,5,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,5,5,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,1,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,1,2,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,1,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,1,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,1,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,2,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,2,2,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,2,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,2,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,2,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,3,1,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,3,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,3,3,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,3,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,3,5,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,4,1,Small,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,4,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,4,3,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,4,4,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,4,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,5,1,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,5,2,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,5,3,Medium,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,5,4,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,6,5,5,Large,Module,0,3,90,5/17/2023,,,,,,,,,,,,,
Mod O,1,1,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,1,2,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,1,3,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,1,4,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,1,5,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,2,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,2,2,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,2,3,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,2,4,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,2,5,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,3,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,3,2,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,3,4,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,3,5,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,4,1,Large,Module,1,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,4,2,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,4,3,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,4,4,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,4,5,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,5,1,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,5,2,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,5,3,Medium,Module,1,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,1,5,5,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,1,1,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,1,3,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,1,4,Small,Module,1,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,1,5,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,2,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,2,2,Small,Module,1,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,2,3,Medium,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,2,4,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,2,5,Large,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,3,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,3,2,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,3,3,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,3,5,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
Mod O,2,4,1,Small,Module,0,4,180,8/9/2023,,,,,,,,,,,,,
